objectID,image_id,price_category,cuisines_1,cuisines_2,labels
72556,2171459.jpg,luxury,Creative,Modern Cuisine,food
72556,2684987.jpg,luxury,Creative,Modern Cuisine,food
72556,2170356.jpg,luxury,Creative,Modern Cuisine,food
72556,2205147.jpg,luxury,Creative,Modern Cuisine,food
72556,2162069.jpg,luxury,Creative,Modern Cuisine,food
72556,2642292.jpg,luxury,Creative,Modern Cuisine,food
72556,2193080.jpg,luxury,Creative,Modern Cuisine,food
72555,1344247.jpg,mid-range,Catalan,,food
72555,1833545.jpg,mid-range,Catalan,,food
72554,2638881.jpg,mid-range,Traditional Cuisine,,food
72554,2256776.jpg,mid-range,Traditional Cuisine,,food
72554,2249230.jpg,mid-range,Traditional Cuisine,,food
72554,2181842.jpg,mid-range,Traditional Cuisine,,food
72554,2141108.jpg,mid-range,Traditional Cuisine,,food
72554,2642959.jpg,mid-range,Traditional Cuisine,,food
72554,2211616.jpg,mid-range,Traditional Cuisine,,food
72553,2142063.jpg,luxury,Modern Cuisine,,food
72553,2297683.jpg,luxury,Modern Cuisine,,food
72553,2088134.jpg,luxury,Modern Cuisine,,food
72553,2638469.jpg,luxury,Modern Cuisine,,food
72553,2133507.jpg,luxury,Modern Cuisine,,food
72553,2231442.jpg,luxury,Modern Cuisine,,food
72553,2271643.jpg,luxury,Modern Cuisine,,food
72552,2259441.jpg,mid-range,Seafood,,food
72552,2170871.jpg,mid-range,Seafood,,food
72552,2256262.jpg,mid-range,Seafood,,food
72551,5031656.jpg,luxury,Creative,,food
72551,5031624.jpg,luxury,Creative,,food
72551,5031642.jpg,luxury,Creative,,food
72551,1899087.jpg,luxury,Creative,,food
72550,1193713.jpg,premium,Mediterranean Cuisine,,food
72550,1049083.jpg,premium,Mediterranean Cuisine,,food
72550,1409852.jpg,premium,Mediterranean Cuisine,,food
72550,1193230.jpg,premium,Mediterranean Cuisine,,food
72550,1276348.jpg,premium,Mediterranean Cuisine,,food
72550,1223588.jpg,premium,Mediterranean Cuisine,,food
72549,1408282.jpg,mid-range,Regional Cuisine,,food
72549,1310439.jpg,mid-range,Regional Cuisine,,food
72549,1831248.jpg,mid-range,Regional Cuisine,,food
72549,1311578.jpg,mid-range,Regional Cuisine,,food
72549,1380305.jpg,mid-range,Regional Cuisine,,food
72549,1413697.jpg,mid-range,Regional Cuisine,,food
72549,1345096.jpg,mid-range,Regional Cuisine,,food
72549,1374930.jpg,mid-range,Regional Cuisine,,food
72549,1388610.jpg,mid-range,Regional Cuisine,,food
72548,4711396.jpg,affordable,Traditional Cuisine,,food
72548,1160547.jpg,affordable,Traditional Cuisine,,food
72548,4711407.jpg,affordable,Traditional Cuisine,,food
72547,1173224.jpg,mid-range,Modern Cuisine,,food
72547,1173223.jpg,mid-range,Modern Cuisine,,food
72547,1173154.jpg,mid-range,Modern Cuisine,,food
72547,1173222.jpg,mid-range,Modern Cuisine,,food
72547,1173159.jpg,mid-range,Modern Cuisine,,food
72547,1173156.jpg,mid-range,Modern Cuisine,,food
72547,1173366.jpg,mid-range,Modern Cuisine,,food
72547,1173226.jpg,mid-range,Modern Cuisine,,food
72547,1173219.jpg,mid-range,Modern Cuisine,,food
72547,1173225.jpg,mid-range,Modern Cuisine,,food
72547,1171548.jpg,mid-range,Modern Cuisine,,food
72547,1172034.jpg,mid-range,Modern Cuisine,,food
72547,1171550.jpg,mid-range,Modern Cuisine,,food
72547,1171547.jpg,mid-range,Modern Cuisine,,food
72546,1895284.jpg,luxury,Creative,,food
72546,1895378.jpg,luxury,Creative,,food
72546,1895280.jpg,luxury,Creative,,food
72546,1895382.jpg,luxury,Creative,,food
72546,1895282.jpg,luxury,Creative,,food
72546,1895279.jpg,luxury,Creative,,food
72545,1024091.jpg,mid-range,Contemporary,,food
72545,1024090.jpg,mid-range,Contemporary,,food
72545,1024158.jpg,mid-range,Contemporary,,food
72545,1024155.jpg,mid-range,Contemporary,,food
72545,1024092.jpg,mid-range,Contemporary,,food
72545,1024161.jpg,mid-range,Contemporary,,food
72545,1024156.jpg,mid-range,Contemporary,,food
72545,1024157.jpg,mid-range,Contemporary,,food
72545,1024153.jpg,mid-range,Contemporary,,food
72545,1168958.jpg,mid-range,Contemporary,,food
72544,1160881.jpg,mid-range,Contemporary,,food
72544,1160875.jpg,mid-range,Contemporary,,food
72544,1160882.jpg,mid-range,Contemporary,,food
72544,1160884.jpg,mid-range,Contemporary,,food
72544,1160879.jpg,mid-range,Contemporary,,food
72544,1160814.jpg,mid-range,Contemporary,,food
72543,2295112.jpg,affordable,Traditional Cuisine,,food
72543,4764042.jpg,affordable,Traditional Cuisine,,food
72541,4893604.jpg,luxury,Creative,,food
72541,4893593.jpg,luxury,Creative,,food
72541,1260506.jpg,luxury,Creative,,food
72541,4893586.jpg,luxury,Creative,,food
72541,1278212.jpg,luxury,Creative,,food
72539,2694987.jpg,affordable,Traditional Cuisine,,food
72539,2170428.jpg,affordable,Traditional Cuisine,,food
72538,2045267.jpg,mid-range,Regional Cuisine,,food
72538,2045268.jpg,mid-range,Regional Cuisine,,food
72538,2290524.jpg,mid-range,Regional Cuisine,,food
72537,1948030.jpg,mid-range,International,,food
72537,1948032.jpg,mid-range,International,,food
72537,1948027.jpg,mid-range,International,,food
72536,1388007.jpg,mid-range,Traditional Cuisine,,food
72535,4602836.jpg,mid-range,Traditional Cuisine,,food
72535,4602854.jpg,mid-range,Traditional Cuisine,,food
72535,4602890.jpg,mid-range,Traditional Cuisine,,food
72535,4711062.jpg,mid-range,Traditional Cuisine,,food
72535,1193302.jpg,mid-range,Traditional Cuisine,,food
72535,4602819.jpg,mid-range,Traditional Cuisine,,food
72535,1209592.jpg,mid-range,Traditional Cuisine,,food
72534,1948170.jpg,mid-range,Seafood,,food
72533,4661647.jpg,mid-range,Contemporary,,food
72533,4661656.jpg,mid-range,Contemporary,,food
72532,5473252.jpg,mid-range,Modern Cuisine,,food
72532,5473261.jpg,mid-range,Modern Cuisine,,food
72532,1172185.jpg,mid-range,Modern Cuisine,,food
72532,1172180.jpg,mid-range,Modern Cuisine,,food
72532,4762522.jpg,mid-range,Modern Cuisine,,food
72532,4762537.jpg,mid-range,Modern Cuisine,,food
72532,4762542.jpg,mid-range,Modern Cuisine,,food
72532,1169295.jpg,mid-range,Modern Cuisine,,food
72532,1171761.jpg,mid-range,Modern Cuisine,,food
72531,1043794.jpg,mid-range,Traditional Cuisine,,food
72531,1043795.jpg,mid-range,Traditional Cuisine,,food
72531,1043799.jpg,mid-range,Traditional Cuisine,,food
72530,1157827.jpg,mid-range,International,,food
72530,1157830.jpg,mid-range,International,,food
72530,1157828.jpg,mid-range,International,,food
72530,1157825.jpg,mid-range,International,,food
72530,1157832.jpg,mid-range,International,,food
72530,1157824.jpg,mid-range,International,,food
72530,1157823.jpg,mid-range,International,,food
72529,4587701.jpg,mid-range,Fusion,,food
72529,4587696.jpg,mid-range,Fusion,,food
72529,4587870.jpg,mid-range,Fusion,,food
72529,4587616.jpg,mid-range,Fusion,,food
72529,4587607.jpg,mid-range,Fusion,,food
72529,4587624.jpg,mid-range,Fusion,,food
72529,4587646.jpg,mid-range,Fusion,,food
72529,4587653.jpg,mid-range,Fusion,,food
72529,4587671.jpg,mid-range,Fusion,,food
72529,4587679.jpg,mid-range,Fusion,,food
72529,4587728.jpg,mid-range,Fusion,,food
72529,4587772.jpg,mid-range,Fusion,,food
72529,4587825.jpg,mid-range,Fusion,,food
72528,1015543.jpg,luxury,Creative,,food
72528,1015468.jpg,luxury,Creative,,food
72528,1015540.jpg,luxury,Creative,,food
72528,1015472.jpg,luxury,Creative,,food
72528,1015537.jpg,luxury,Creative,,food
72528,1015544.jpg,luxury,Creative,,food
72528,1015542.jpg,luxury,Creative,,food
72528,1015474.jpg,luxury,Creative,,food
72528,1015546.jpg,luxury,Creative,,food
72528,1015470.jpg,luxury,Creative,,food
72527,1273905.jpg,mid-range,Traditional Cuisine,,food
72527,1365861.jpg,mid-range,Traditional Cuisine,,food
72527,1286306.jpg,mid-range,Traditional Cuisine,,food
72527,1336551.jpg,mid-range,Traditional Cuisine,,food
72527,1827756.jpg,mid-range,Traditional Cuisine,,food
72527,1224749.jpg,mid-range,Traditional Cuisine,,food
72527,1282087.jpg,mid-range,Traditional Cuisine,,food
72527,1395726.jpg,mid-range,Traditional Cuisine,,food
72527,1238625.jpg,mid-range,Traditional Cuisine,,food
72527,1270476.jpg,mid-range,Traditional Cuisine,,food
72527,1349380.jpg,mid-range,Traditional Cuisine,,food
72527,1178195.jpg,mid-range,Traditional Cuisine,,food
72527,1177984.jpg,mid-range,Traditional Cuisine,,food
72526,1002540.jpg,premium,Modern Cuisine,,food
72526,4964276.jpg,premium,Modern Cuisine,,food
72526,1002538.jpg,premium,Modern Cuisine,,food
72526,1002536.jpg,premium,Modern Cuisine,,food
72526,1002542.jpg,premium,Modern Cuisine,,food
72525,4591561.jpg,luxury,Contemporary,Traditional Cuisine,food
72525,4591543.jpg,luxury,Contemporary,Traditional Cuisine,food
72525,1285339.jpg,luxury,Contemporary,Traditional Cuisine,food
72525,1387901.jpg,luxury,Contemporary,Traditional Cuisine,food
72523,1156988.jpg,mid-range,Grills,,food
72523,1156908.jpg,mid-range,Grills,,food
72523,1156980.jpg,mid-range,Grills,,food
72522,1147291.jpg,mid-range,Creative,,food
72522,4651875.jpg,mid-range,Creative,,food
72522,1167759.jpg,mid-range,Creative,,food
72522,1167756.jpg,mid-range,Creative,,food
72522,1167758.jpg,mid-range,Creative,,food
72522,1167755.jpg,mid-range,Creative,,food
72522,1167688.jpg,mid-range,Creative,,food
72522,1167752.jpg,mid-range,Creative,,food
72522,1167751.jpg,mid-range,Creative,,food
72522,4651863.jpg,mid-range,Creative,,food
72522,4651866.jpg,mid-range,Creative,,food
72521,1219713.jpg,affordable,Traditional Cuisine,,food
72521,1389310.jpg,affordable,Traditional Cuisine,,food
72521,1277108.jpg,affordable,Traditional Cuisine,,food
72521,4593077.jpg,affordable,Traditional Cuisine,,food
72521,1415239.jpg,affordable,Traditional Cuisine,,food
72521,4593080.jpg,affordable,Traditional Cuisine,,food
72521,4593095.jpg,affordable,Traditional Cuisine,,food
72520,4747063.jpg,premium,Regional Cuisine,Seafood,food
72520,4747072.jpg,premium,Regional Cuisine,Seafood,food
72520,4747054.jpg,premium,Regional Cuisine,Seafood,food
72519,1138197.jpg,mid-range,Creative,,food
72519,1138200.jpg,mid-range,Creative,,food
72519,1138194.jpg,mid-range,Creative,,food
72519,1138196.jpg,mid-range,Creative,,food
72518,1157053.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157130.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157058.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157064.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157056.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157059.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157062.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157063.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1157126.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1287457.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1417997.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1833410.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1208218.jpg,mid-range,Creative,Traditional Cuisine,food
72518,1249400.jpg,mid-range,Creative,Traditional Cuisine,food
72517,1286185.jpg,mid-range,Regional Cuisine,,food
72517,1233481.jpg,mid-range,Regional Cuisine,,food
72517,1178201.jpg,mid-range,Regional Cuisine,,food
72517,1178263.jpg,mid-range,Regional Cuisine,,food
72516,1160947.jpg,luxury,Creative,,food
72516,1379350.jpg,luxury,Creative,,food
72516,1361928.jpg,luxury,Creative,,food
72516,1393480.jpg,luxury,Creative,,food
72516,1244264.jpg,luxury,Creative,,food
72515,2037467.jpg,premium,Seafood,,food
72515,2037460.jpg,premium,Seafood,,food
72515,2037469.jpg,premium,Seafood,,food
72515,1915075.jpg,premium,Seafood,,food
72515,1948107.jpg,premium,Seafood,,food
72515,1948113.jpg,premium,Seafood,,food
72515,1948108.jpg,premium,Seafood,,food
72515,1948104.jpg,premium,Seafood,,food
72515,1948166.jpg,premium,Seafood,,food
72514,1202996.jpg,mid-range,Regional Cuisine,,food
72514,1327739.jpg,mid-range,Regional Cuisine,,food
72514,1336829.jpg,mid-range,Regional Cuisine,,food
72514,1370022.jpg,mid-range,Regional Cuisine,,food
72514,1386092.jpg,mid-range,Regional Cuisine,,food
72514,1331958.jpg,mid-range,Regional Cuisine,,food
72514,1047315.jpg,mid-range,Regional Cuisine,,food
72513,4613581.jpg,mid-range,Regional Cuisine,,food
72513,4613609.jpg,mid-range,Regional Cuisine,,food
72513,4613620.jpg,mid-range,Regional Cuisine,,food
72513,1012042.jpg,mid-range,Regional Cuisine,,food
72513,1012109.jpg,mid-range,Regional Cuisine,,food
72513,1366948.jpg,mid-range,Regional Cuisine,,food
72513,1329742.jpg,mid-range,Regional Cuisine,,food
72513,1306551.jpg,mid-range,Regional Cuisine,,food
72513,1252109.jpg,mid-range,Regional Cuisine,,food
72512,1015471.jpg,premium,Modern Cuisine,,food
72512,1015469.jpg,premium,Modern Cuisine,,food
72511,1012610.jpg,mid-range,Traditional Cuisine,Regional Cuisine,food
72511,1012619.jpg,mid-range,Traditional Cuisine,Regional Cuisine,food
72511,1834035.jpg,mid-range,Traditional Cuisine,Regional Cuisine,food
72511,1348742.jpg,mid-range,Traditional Cuisine,Regional Cuisine,food
72511,1216339.jpg,mid-range,Traditional Cuisine,Regional Cuisine,food
72510,1015768.jpg,premium,Modern Cuisine,,food
72510,1015834.jpg,premium,Modern Cuisine,,food
72510,1015910.jpg,premium,Modern Cuisine,,food
72510,1015839.jpg,premium,Modern Cuisine,,food
72510,1015909.jpg,premium,Modern Cuisine,,food
72510,1015836.jpg,premium,Modern Cuisine,,food
72510,1015913.jpg,premium,Modern Cuisine,,food
72510,1015915.jpg,premium,Modern Cuisine,,food
72510,1015765.jpg,premium,Modern Cuisine,,food
72510,1015831.jpg,premium,Modern Cuisine,,food
72510,1015981.jpg,premium,Modern Cuisine,,food
72510,1015830.jpg,premium,Modern Cuisine,,food
72510,1015837.jpg,premium,Modern Cuisine,,food
72510,1015838.jpg,premium,Modern Cuisine,,food
72510,1015833.jpg,premium,Modern Cuisine,,food
72510,1015835.jpg,premium,Modern Cuisine,,food
72510,1015905.jpg,premium,Modern Cuisine,,food
72510,1015907.jpg,premium,Modern Cuisine,,food
72510,1015906.jpg,premium,Modern Cuisine,,food
72510,1015912.jpg,premium,Modern Cuisine,,food
72510,1015914.jpg,premium,Modern Cuisine,,food
72509,5503063.jpg,mid-range,Andalusian,Market Cuisine,food
72509,5503050.jpg,mid-range,Andalusian,Market Cuisine,food
72509,1263184.jpg,mid-range,Andalusian,Market Cuisine,food
72509,5503070.jpg,mid-range,Andalusian,Market Cuisine,food
72508,1338002.jpg,premium,Traditional Cuisine,,food
72508,1262697.jpg,premium,Traditional Cuisine,,food
72507,1346035.jpg,mid-range,Traditional Cuisine,,food
72507,1311440.jpg,mid-range,Traditional Cuisine,,food
72507,1044075.jpg,mid-range,Traditional Cuisine,,food
72507,1044072.jpg,mid-range,Traditional Cuisine,,food
72506,4602167.jpg,luxury,Basque,,food
72506,4602185.jpg,luxury,Basque,,food
72506,4602176.jpg,luxury,Basque,,food
72505,1025145.jpg,premium,Creative,Traditional Cuisine,food
72505,1025147.jpg,premium,Creative,Traditional Cuisine,food
72505,1025146.jpg,premium,Creative,Traditional Cuisine,food
72505,1025141.jpg,premium,Creative,Traditional Cuisine,food
72505,1025139.jpg,premium,Creative,Traditional Cuisine,food
72505,1025140.jpg,premium,Creative,Traditional Cuisine,food
72505,1025143.jpg,premium,Creative,Traditional Cuisine,food
72505,1025070.jpg,premium,Creative,Traditional Cuisine,food
72505,1025148.jpg,premium,Creative,Traditional Cuisine,food
72505,1025144.jpg,premium,Creative,Traditional Cuisine,food
72505,1330165.jpg,premium,Creative,Traditional Cuisine,food
72505,1202857.jpg,premium,Creative,Traditional Cuisine,food
72505,1203058.jpg,premium,Creative,Traditional Cuisine,food
72505,1204095.jpg,premium,Creative,Traditional Cuisine,food
72504,4614911.jpg,premium,Modern Cuisine,Creative,food
72504,4614924.jpg,premium,Modern Cuisine,Creative,food
72504,4614940.jpg,premium,Modern Cuisine,Creative,food
72504,4614839.jpg,premium,Modern Cuisine,Creative,food
72504,4614882.jpg,premium,Modern Cuisine,Creative,food
72504,4614894.jpg,premium,Modern Cuisine,Creative,food
72504,4614852.jpg,premium,Modern Cuisine,Creative,food
72503,1263781.jpg,premium,Traditional Cuisine,,food
72503,1276481.jpg,premium,Traditional Cuisine,,food
72503,1313256.jpg,premium,Traditional Cuisine,,food
72503,1361933.jpg,premium,Traditional Cuisine,,food
72503,1340728.jpg,premium,Traditional Cuisine,,food
72503,1236843.jpg,premium,Traditional Cuisine,,food
72502,1166095.jpg,mid-range,Peruvian,,food
72502,1162317.jpg,mid-range,Peruvian,,food
72502,1166088.jpg,mid-range,Peruvian,,food
72502,1166089.jpg,mid-range,Peruvian,,food
72502,1166091.jpg,mid-range,Peruvian,,food
72502,1166092.jpg,mid-range,Peruvian,,food
72502,1166093.jpg,mid-range,Peruvian,,food
72502,1162310.jpg,mid-range,Peruvian,,food
72502,1162312.jpg,mid-range,Peruvian,,food
72501,1189509.jpg,premium,Traditional Cuisine,,food
72500,1193031.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,4586488.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1736878.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1352349.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1362543.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1269994.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1242115.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1398859.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1234684.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1193440.jpg,mid-range,Traditional Cuisine,Contemporary,food
72500,1345975.jpg,mid-range,Traditional Cuisine,Contemporary,food
72499,1015334.jpg,premium,Contemporary,,food
72499,1220847.jpg,premium,Contemporary,,food
72499,1264374.jpg,premium,Contemporary,,food
72499,1413696.jpg,premium,Contemporary,,food
72499,1341908.jpg,premium,Contemporary,,food
72499,1361874.jpg,premium,Contemporary,,food
72499,1829421.jpg,premium,Contemporary,,food
72499,1826193.jpg,premium,Contemporary,,food
72498,4665982.jpg,mid-range,International,,food
72498,4665972.jpg,mid-range,International,,food
72498,4665964.jpg,mid-range,International,,food
72498,2131975.jpg,mid-range,International,,food
72498,2257076.jpg,mid-range,International,,food
72498,2095126.jpg,mid-range,International,,food
72498,2256521.jpg,mid-range,International,,food
72498,2279453.jpg,mid-range,International,,food
72498,4665946.jpg,mid-range,International,,food
72498,4665951.jpg,mid-range,International,,food
72498,4665989.jpg,mid-range,International,,food
72497,1012332.jpg,mid-range,Regional Cuisine,,food
72497,1012405.jpg,mid-range,Regional Cuisine,,food
72497,1012401.jpg,mid-range,Regional Cuisine,,food
72497,1012408.jpg,mid-range,Regional Cuisine,,food
72497,1012399.jpg,mid-range,Regional Cuisine,,food
72497,1012404.jpg,mid-range,Regional Cuisine,,food
72497,1012406.jpg,mid-range,Regional Cuisine,,food
72497,1177903.jpg,mid-range,Regional Cuisine,,food
72497,1176980.jpg,mid-range,Regional Cuisine,,food
72497,1038527.jpg,mid-range,Regional Cuisine,,food
72496,1010269.jpg,mid-range,Creative,,food
72496,1010203.jpg,mid-range,Creative,,food
72496,1010270.jpg,mid-range,Creative,,food
72496,1010268.jpg,mid-range,Creative,,food
72496,1010271.jpg,mid-range,Creative,,food
72496,1010208.jpg,mid-range,Creative,,food
72496,1010200.jpg,mid-range,Creative,,food
72496,1010206.jpg,mid-range,Creative,,food
72496,1010277.jpg,mid-range,Creative,,food
72496,1010281.jpg,mid-range,Creative,,food
72496,1010275.jpg,mid-range,Creative,,food
72496,1010280.jpg,mid-range,Creative,,food
72496,1010276.jpg,mid-range,Creative,,food
72496,1010267.jpg,mid-range,Creative,,food
72494,4555472.jpg,mid-range,Traditional Cuisine,,food
72494,5443563.jpg,mid-range,Traditional Cuisine,,food
72494,5443578.jpg,mid-range,Traditional Cuisine,,food
72494,5443613.jpg,mid-range,Traditional Cuisine,,food
72494,1025072.jpg,mid-range,Traditional Cuisine,,food
72494,5443555.jpg,mid-range,Traditional Cuisine,,food
72493,1223054.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1231360.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1354816.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1380570.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1221915.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1176150.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72493,1176208.jpg,premium,Modern Cuisine,Traditional Cuisine,food
72492,1278204.jpg,mid-range,International,,food
72492,1235945.jpg,mid-range,International,,food
72492,1046042.jpg,mid-range,International,,food
72492,1046040.jpg,mid-range,International,,food
72492,1046046.jpg,mid-range,International,,food
72492,1046044.jpg,mid-range,International,,food
72492,1046118.jpg,mid-range,International,,food
72491,4590069.jpg,luxury,Contemporary,,food
72491,4158737.jpg,luxury,Contemporary,,food
72491,4158726.jpg,luxury,Contemporary,,food
72491,4158693.jpg,luxury,Contemporary,,food
72491,4590087.jpg,luxury,Contemporary,,food
72491,4590049.jpg,luxury,Contemporary,,food
72491,1343955.jpg,luxury,Contemporary,,food
72491,4590096.jpg,luxury,Contemporary,,food
72490,5490447.jpg,mid-range,Regional Cuisine,,food
72490,5490477.jpg,mid-range,Regional Cuisine,,food
72490,5490491.jpg,mid-range,Regional Cuisine,,food
72490,1277106.jpg,mid-range,Regional Cuisine,,food
72490,5490429.jpg,mid-range,Regional Cuisine,,food
72490,5490464.jpg,mid-range,Regional Cuisine,,food
72490,1240693.jpg,mid-range,Regional Cuisine,,food
72490,1281892.jpg,mid-range,Regional Cuisine,,food
72490,1386373.jpg,mid-range,Regional Cuisine,,food
72490,1416722.jpg,mid-range,Regional Cuisine,,food
72490,1307770.jpg,mid-range,Regional Cuisine,,food
72490,5490451.jpg,mid-range,Regional Cuisine,,food
72490,5490499.jpg,mid-range,Regional Cuisine,,food
72489,4292671.jpg,mid-range,Modern Cuisine,,food
72489,4292638.jpg,mid-range,Modern Cuisine,,food
72489,4292594.jpg,mid-range,Modern Cuisine,,food
72489,4292653.jpg,mid-range,Modern Cuisine,,food
72488,4888413.jpg,affordable,Contemporary,,food
72488,4888397.jpg,affordable,Contemporary,,food
72488,4888385.jpg,affordable,Contemporary,,food
72488,4888370.jpg,affordable,Contemporary,,food
72488,1416438.jpg,affordable,Contemporary,,food
72488,4888361.jpg,affordable,Contemporary,,food
72488,4888389.jpg,affordable,Contemporary,,food
72488,4888358.jpg,affordable,Contemporary,,food
72487,1157411.jpg,affordable,Contemporary,Fusion,food
72486,1827644.jpg,premium,Contemporary,,food
72486,1344238.jpg,premium,Contemporary,,food
72486,1332889.jpg,premium,Contemporary,,food
72486,1207746.jpg,premium,Contemporary,,food
72486,1230822.jpg,premium,Contemporary,,food
72486,1406334.jpg,premium,Contemporary,,food
72486,1408640.jpg,premium,Contemporary,,food
72483,1015034.jpg,premium,Modern Cuisine,,food
72483,1015035.jpg,premium,Modern Cuisine,,food
72483,1015039.jpg,premium,Modern Cuisine,,food
72483,1015032.jpg,premium,Modern Cuisine,,food
72483,1015031.jpg,premium,Modern Cuisine,,food
72483,1178049.jpg,premium,Modern Cuisine,,food
72482,1010413.jpg,mid-range,Contemporary,,food
72482,1010488.jpg,mid-range,Contemporary,,food
72482,1010490.jpg,mid-range,Contemporary,,food
72482,1010481.jpg,mid-range,Contemporary,,food
72482,1010486.jpg,mid-range,Contemporary,,food
72482,1010485.jpg,mid-range,Contemporary,,food
72482,1324828.jpg,mid-range,Contemporary,,food
72482,1308018.jpg,mid-range,Contemporary,,food
72482,1390358.jpg,mid-range,Contemporary,,food
72482,1384771.jpg,mid-range,Contemporary,,food
72481,1372031.jpg,mid-range,Traditional Cuisine,,food
72481,1286377.jpg,mid-range,Traditional Cuisine,,food
72481,1208151.jpg,mid-range,Traditional Cuisine,,food
72481,1364726.jpg,mid-range,Traditional Cuisine,,food
72481,1189367.jpg,mid-range,Traditional Cuisine,,food
72481,1345966.jpg,mid-range,Traditional Cuisine,,food
72481,1385430.jpg,mid-range,Traditional Cuisine,,food
72481,1189364.jpg,mid-range,Traditional Cuisine,,food
72481,1241250.jpg,mid-range,Traditional Cuisine,,food
72481,1328803.jpg,mid-range,Traditional Cuisine,,food
72480,1373503.jpg,premium,Seafood,Catalan,food
72480,1257289.jpg,premium,Seafood,Catalan,food
72480,1178129.jpg,premium,Seafood,Catalan,food
72480,1178264.jpg,premium,Seafood,Catalan,food
72480,1177980.jpg,premium,Seafood,Catalan,food
72480,1178123.jpg,premium,Seafood,Catalan,food
72480,5483454.jpg,premium,Seafood,Catalan,food
72480,5483463.jpg,premium,Seafood,Catalan,food
72479,1310028.jpg,premium,Traditional Cuisine,,food
72479,1414946.jpg,premium,Traditional Cuisine,,food
72478,1158402.jpg,mid-range,Traditional Cuisine,,food
72478,1158473.jpg,mid-range,Traditional Cuisine,,food
72478,1158401.jpg,mid-range,Traditional Cuisine,,food
72478,1158405.jpg,mid-range,Traditional Cuisine,,food
72478,1158407.jpg,mid-range,Traditional Cuisine,,food
72476,1171197.jpg,mid-range,Traditional Cuisine,,food
72476,1169301.jpg,mid-range,Traditional Cuisine,,food
72475,3595351.jpg,mid-range,Traditional Cuisine,,food
72475,1287154.jpg,mid-range,Traditional Cuisine,,food
72475,1226182.jpg,mid-range,Traditional Cuisine,,food
72475,1370305.jpg,mid-range,Traditional Cuisine,,food
72475,1248456.jpg,mid-range,Traditional Cuisine,,food
72475,1206938.jpg,mid-range,Traditional Cuisine,,food
72475,1829644.jpg,mid-range,Traditional Cuisine,,food
72475,1390360.jpg,mid-range,Traditional Cuisine,,food
72475,1206523.jpg,mid-range,Traditional Cuisine,,food
72474,1010141.jpg,luxury,Japanese,,food
72473,1416504.jpg,mid-range,Traditional Cuisine,,food
72473,1011455.jpg,mid-range,Traditional Cuisine,,food
72473,1204234.jpg,mid-range,Traditional Cuisine,,food
72473,1046121.jpg,mid-range,Traditional Cuisine,,food
72473,1011393.jpg,mid-range,Traditional Cuisine,,food
72472,1170603.jpg,mid-range,Contemporary,,food
72472,1332504.jpg,mid-range,Contemporary,,food
72472,1316824.jpg,mid-range,Contemporary,,food
72472,1276152.jpg,mid-range,Contemporary,,food
72472,1372393.jpg,mid-range,Contemporary,,food
72472,1275763.jpg,mid-range,Contemporary,,food
72471,1004903.jpg,luxury,Creative,,food
72471,1004905.jpg,luxury,Creative,,food
72471,1004828.jpg,luxury,Creative,,food
72471,1004902.jpg,luxury,Creative,,food
72471,1012765.jpg,luxury,Creative,,food
72471,1012768.jpg,luxury,Creative,,food
72470,4800581.jpg,luxury,Creative,,food
72470,4586337.jpg,luxury,Creative,,food
72470,4800577.jpg,luxury,Creative,,food
72470,4586311.jpg,luxury,Creative,,food
72470,4586268.jpg,luxury,Creative,,food
72470,4586271.jpg,luxury,Creative,,food
72470,4586305.jpg,luxury,Creative,,food
72469,1321175.jpg,premium,Creative,,food
72469,1304211.jpg,premium,Creative,,food
72469,1384438.jpg,premium,Creative,,food
72469,1829298.jpg,premium,Creative,,food
72469,1829292.jpg,premium,Creative,,food
72469,1263117.jpg,premium,Creative,,food
72468,1335696.jpg,mid-range,Regional Cuisine,,food
